CUSTOMER_ID,CUSTOMER_NAME,CITY,REGION,SEGMENT,Total_expenditure,total_orders,Repeating_customers,Total_Profit,Profits,Avg_Spending_on_each_Order,Prefered_category,prefered_sub_category,buying_only_discounted,SHIP_MODE,ShipMode_Count,Most_brought_products,quantity_of_products
SG-20605,Speros Goranitis,New York City,East,Consumer,50308.92000000003,9,Repeated,,6516.954999999997,5589.880000000003,Office Supplies,Paper,not always,Standard Class,170,Xerox 219,20
SG-20890,Susan Gilcrest,Mcallen,Central,Corporate,853.9200000000003,5,Repeated,,-103.54599999999999,170.78400000000005,Office Supplies,Binders,not always,Standard Class,60,Plastic Stacking Crates & Casters,20
SH-19975,Sally Hughsby,San Francisco,West,Corporate,63580.46999999991,25,Repeated,,10582.514000000012,2543.2187999999965,Office Supplies,Binders,not always,Standard Class,430,Xerox 1972,20
SH-20395,Shahid Hopkins,Arlington,South,Consumer,25564.589999999956,18,Repeated,,-368.4399999999995,1420.2549999999976,Office Supplies,Binders,not always,Standard Class,140,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",20
SH-20635,Stefanie Holloman,Jackson,South,Corporate,27888.640000000007,3,Repeated,4510.555999999998,4510.555999999998,9296.213333333335,Furniture,Furnishings,always,Standard Class,30,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,20
SJ-20125,Sanjit Jacobs,New Brunswick,East,Home Office,78993.1199999999,24,Repeated,,2882.377999999995,3291.3799999999956,Office Supplies,Paper,not always,Standard Class,360,Xerox 1964,40
SJ-20215,Sarah Jordon,Grand Prairie,Central,Consumer,26820.719999999976,12,Repeated,,-470.27399999999943,2235.059999999998,Furniture,Chairs,always,Standard Class,140,DMI Arturo Collection Mission-style Design Wood Chair,40
SJ-20500,Shirley Jackson,Houston,Central,Consumer,23844.399999999994,8,Repeated,,787.5309999999992,2980.5499999999993,Office Supplies,Binders,not always,Second Class,60,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
SK-19990,Sally Knutson,Fairfield,East,Consumer,17668.179999999986,6,Repeated,,3375.8659999999986,2944.6966666666644,Office Supplies,Binders,not always,Standard Class,60,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,20
SL-20155,Sara Luxemburg,Jacksonville,South,Home Office,59722.34000000002,12,Repeated,,10336.931999999997,4976.8616666666685,Office Supplies,Art,not always,Standard Class,50,Xerox 221,20
SM-20005,Sally Matthias,New York City,East,Consumer,3478.1200000000026,6,Repeated,,-1044.3339999999994,579.6866666666671,Furniture,Furnishings,not always,Standard Class,70,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",20
SM-20320,Sean Miller,Monroe,South,Home Office,264248.72,9,Repeated,,-21717.45899999999,29360.968888888885,Office Supplies,Paper,not always,Standard Class,210,Xerox 1989,20
SM-20905,Susan MacKendrick,Newark,East,Consumer,20860.820000000018,2,Repeated,,-4745.77,10430.410000000009,Technology,Accessories,always,First Class,120,Tennsco Industrial Shelving,20
SM-20950,Suzanne McNair,Greenville,South,Corporate,85602.29999999996,21,Repeated,,15352.606000000009,4076.299999999998,Office Supplies,Paper,not always,Standard Class,250,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
SN-20560,Skye Norling,Los Angeles,West,Home Office,37208.360000000015,12,Repeated,,-14337.129999999992,3100.696666666668,Office Supplies,Binders,not always,Standard Class,240,Xerox 208,20
SN-20710,Steve Nguyen,Houston,Central,Home Office,61421.983999999924,13,Repeated,,9305.600000000004,4724.767999999995,Office Supplies,Art,not always,Standard Class,360,Xerox 1881,20
SO-20335,Sean O'Donnell,Fort Lauderdale,South,Consumer,52051.510000000046,12,Repeated,,-1621.7160000000006,4337.625833333337,Furniture,Furnishings,not always,Standard Class,260,Xerox 1947,20
SP-20545,Sibella Parks,New York City,East,Corporate,26044.200000000015,11,Repeated,,-2403.6149999999966,2367.6545454545467,Office Supplies,Binders,not always,Standard Class,150,Xerox 1947,20
SP-20620,Stefania Perrino,Philadelphia,East,Corporate,102542.43999999989,16,Repeated,,-6083.022000000008,6408.902499999993,Office Supplies,Binders,not always,Standard Class,310,Xerox 204,20
SP-20650,Stephanie Phelps,San Jose,West,Corporate,34638.799999999996,15,Repeated,,4645.549999999997,2309.253333333333,Technology,Phones,not always,Standard Class,160,Xerox 1883,20
SP-20860,Sung Pak,Philadelphia,East,Corporate,84582.00000000007,18,Repeated,,11322.467999999993,4699.000000000004,Technology,Accessories,not always,Standard Class,430,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,40
SP-20920,Susan Pistek,Los Angeles,West,Consumer,79275.57999999996,11,Repeated,,51.65800000000009,7206.870909090905,Furniture,Chairs,not always,Standard Class,150,Poly String Tie Envelopes,20
SR-20425,Sharelle Roach,Louisville,West,Home Office,62540.21999999998,9,Repeated,,-67253.22600000004,6948.913333333331,Office Supplies,Binders,not always,Standard Class,130,Xerox 225,20
SR-20740,Steven Roelle,New York City,East,Home Office,83224.21999999994,13,Repeated,,38506.67599999996,6401.863076923072,Office Supplies,Paper,not always,Standard Class,140,Xerox 209,20
SS-20140,Saphhira Shifley,Warwick,East,Corporate,26019.67999999992,15,Repeated,,7527.301999999999,1734.645333333328,Office Supplies,Paper,not always,Standard Class,330,Xerox 1997,20
SS-20410,Shahid Shariari,Los Angeles,West,Consumer,46331.410000000025,9,Repeated,,-14563.075,5147.934444444447,Office Supplies,Binders,not always,Standard Class,100,Wilson Jones Suede Grain Vinyl Binders,20
SS-20515,Shirley Schmidt,Louisville,South,Home Office,11873.199999999997,5,Repeated,3888.1459999999975,3888.1459999999975,2374.6399999999994,Office Supplies,Binders,not always,Standard Class,110,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",40
SS-20590,Sonia Sunley,Seattle,West,Consumer,7588.599999999997,11,Repeated,2559.3860000000004,2559.3860000000004,689.8727272727269,Technology,Accessories,not always,Standard Class,90,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,20
SS-20875,Sung Shariari,Dallas,Central,Consumer,15261.579999999982,9,Repeated,,-1420.2420000000016,1695.7311111111092,Office Supplies,Binders,not always,Standard Class,270,Xerox 196,20
ST-20530,Shui Tom,Parma,East,Consumer,5427.479999999998,10,Repeated,,1238.2589999999996,542.7479999999998,Office Supplies,Art,not always,Standard Class,80,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
SU-20665,Stephanie Ulpright,Jackson,South,Home Office,51907.27999999995,14,Repeated,,15269.437999999984,3707.662857142853,Office Supplies,Paper,not always,Same Day,220,Xerox 1993,20
SV-20365,Seth Vernon,Dover,East,Consumer,217414.30000000037,18,Repeated,,26177.83,12078.572222222243,Furniture,Chairs,not always,Standard Class,380,"Situations Contoured Folding Chairs, 4/Set",40
SV-20785,Stewart Visinsky,Pueblo,West,Consumer,74731.06999999998,14,Repeated,,7809.116000000005,5337.93357142857,Furniture,Chairs,not always,Standard Class,380,Xerox 1946,20
SV-20815,Stuart Van,Houston,Central,Corporate,25421.80000000003,8,Repeated,,3993.004000000004,3177.7250000000035,Office Supplies,Art,not always,First Class,80,Xerox 1944,20
SV-20935,Susan Vittorini,New York City,East,Consumer,38069.82,16,Repeated,,2137.8239999999973,2379.36375,Technology,Accessories,not always,Standard Class,160,Xerox 1953,20
SW-20245,Scot Wooten,Stockton,West,Consumer,21168.11999999998,13,Repeated,,-121.2760000000001,1628.3169230769215,Furniture,Chairs,not always,Standard Class,120,"Xerox Color Copier Paper, 11"" x 17"", Ream",20
SW-20275,Scott Williamson,Jackson,South,Consumer,39109.19999999997,11,Repeated,6550.025999999995,6550.025999999995,3555.381818181815,Office Supplies,Storage,not always,Standard Class,130,Tennsco Regal Shelving Units,20
SW-20350,Sean Wendt,Detroit,Central,Home Office,20380.87999999999,6,Repeated,,1916.765999999999,3396.8133333333317,Office Supplies,Binders,not always,Standard Class,80,Vinyl Sectional Post Binders,20
SW-20455,Shaun Weien,Suffolk,South,Consumer,58430.88000000005,14,Repeated,15873.095999999998,15873.095999999998,4173.634285714289,Office Supplies,Binders,not always,Standard Class,140,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",20
SW-20755,Steven Ward,New York City,East,Corporate,14226.599999999999,3,Repeated,1167.6549999999993,1167.6549999999993,4742.2,Office Supplies,Binders,not always,Second Class,140,Pressboard Data Binders by Wilson Jones,20
SZ-20035,Sam Zeldin,Pico Rivera,West,Home Office,67295.50999999995,20,Repeated,,7263.603000000005,3364.7754999999975,Office Supplies,Storage,not always,Second Class,160,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",20
TA-21385,Tom Ashbrook,New York City,East,Home Office,284033.89999999973,7,Repeated,,92271.508,40576.27142857139,Technology,Phones,not always,First Class,120,i.Sound Portable Power - 8000 mAh,20
TB-21055,Ted Butterfield,Troy,East,Consumer,29357.62000000006,10,Repeated,7804.226000000002,7804.226000000002,2935.762000000006,Office Supplies,Paper,not always,Second Class,200,Xerox 232,20
TB-21175,Thomas Boland,Houston,Central,Corporate,71181.75999999979,7,Repeated,,16522.854,10168.822857142828,Office Supplies,Storage,not always,Standard Class,130,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",20
TB-21190,Thomas Brumley,Fayetteville,South,Home Office,8651.34,7,Repeated,1960.4020000000014,1960.4020000000014,1235.9057142857143,Furniture,Furnishings,not always,Standard Class,30,Zipper Ring Binder Pockets,20
TB-21250,Tim Brockman,New York City,East,Consumer,29389.679999999993,13,Repeated,,5074.1690000000035,2260.744615384615,Office Supplies,Binders,not always,Standard Class,120,Xerox 1895,20
TB-21280,Toby Braunhardt,Washington,East,Consumer,35953.86,9,Repeated,,7817.72799999999,3994.8733333333334,Office Supplies,Binders,not always,Standard Class,110,Wilson Jones data.warehouse D-Ring Binders with DublLock,20
TB-21355,Todd Boyes,New York City,East,Corporate,16686.559999999965,10,Repeated,5379.3399999999965,5379.3399999999965,1668.6559999999965,Office Supplies,Paper,not always,First Class,140,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",20
TB-21400,Tom Boeckenhauer,Seattle,West,Consumer,101054.70000000014,10,Repeated,30290.93700000005,30290.93700000005,10105.470000000014,Office Supplies,Binders,not always,Second Class,200,Xerox 1939,20
TB-21520,Tracy Blumstein,Philadelphia,East,Consumer,86209.54,15,Repeated,,-30808.583999999966,5747.3026666666665,Office Supplies,Paper,not always,Standard Class,230,Xerox 216,20
TB-21595,Troy Blackwell,Columbus,Central,Consumer,26032.699999999997,8,Repeated,,-2796.258,3254.0874999999996,Furniture,Furnishings,not always,Standard Class,60,"Global Leather & Oak Executive Chair, Burgundy",20
TB-21625,Trudy Brown,Grand Prairie,Central,Consumer,53953.56,17,Repeated,,6757.724000000001,3173.7388235294115,Office Supplies,Binders,not always,Standard Class,130,Xerox 1920,20
TC-20980,Tamara Chand,Seattle,West,Corporate,374821.1799999999,8,Repeated,,177839.9260000001,46852.647499999985,Office Supplies,Binders,not always,Standard Class,180,Xerox 1881,20
TC-21145,Theresa Coyne,Lakewood,East,Corporate,20765.19999999999,2,Repeated,5310.664000000003,5310.664000000003,10382.599999999995,Furniture,Chairs,not always,Standard Class,80,SAFCO Folding Chair Trolley,20
TC-21295,Toby Carlisle,San Diego,West,Consumer,62004.09999999983,14,Repeated,,8102.094000000004,4428.864285714274,Furniture,Furnishings,not always,Standard Class,140,Xerox 1888,20
TC-21475,Tony Chapman,Columbus,South,Home Office,24799.719999999976,17,Repeated,,2546.750000000001,1458.807058823528,Office Supplies,Binders,not always,Standard Class,90,Xerox 1958,20
TC-21535,Tracy Collins,Arlington,South,Home Office,14783.959999999994,13,Repeated,,4325.06,1137.2276923076918,Office Supplies,Paper,not always,Standard Class,80,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",20
TD-20995,Tamara Dahlen,Lowell,East,Consumer,28348.960000000003,17,Repeated,,1671.454000000003,1667.5858823529413,Office Supplies,Art,not always,Standard Class,100,Xerox 206,20
TG-21310,Toby Gnade,Los Angeles,West,Consumer,61167.44,10,Repeated,,13643.408000000014,6116.744000000001,Office Supplies,Binders,not always,Second Class,140,Xerox 1899,20
TG-21640,Trudy Glocke,Long Beach,West,Consumer,30071.569999999996,7,Repeated,,6420.184000000003,4295.938571428571,Furniture,Furnishings,not always,Second Class,100,Rediform S.O.S. Phone Message Books,20
TH-21100,Thea Hendricks,Los Angeles,West,Consumer,26222.040000000005,8,Repeated,,-1151.6439999999996,3277.7550000000006,Technology,Phones,not always,Standard Class,80,RCA Visys Integrated PBX 8-Line Router,20
TH-21115,Thea Hudgings,Philadelphia,East,Corporate,58744.23999999997,7,Repeated,,-5105.565999999996,8392.03428571428,Furniture,Furnishings,not always,Standard Class,170,Xerox 213,20
TH-21235,Tiffany House,Dallas,Central,Corporate,19316.260000000024,14,Repeated,,1883.8780000000002,1379.7328571428588,Office Supplies,Paper,not always,Standard Class,110,Xerox 222,20
TH-21550,Tracy Hopkins,New York City,East,Home Office,84127.11999999998,13,Repeated,,-11705.660000000003,6471.316923076922,Furniture,Furnishings,not always,Standard Class,160,Xerox 1888,20
TM-21010,Tamara Manning,San Francisco,West,Consumer,54305.32000000001,13,Repeated,,10340.18699999999,4177.332307692308,Office Supplies,Paper,not always,Standard Class,230,Xerox 1997,20
TM-21490,Tony Molinari,Oklahoma City,Central,Consumer,21893.559999999998,6,Repeated,5850.42,5850.42,3648.9266666666663,Furniture,Furnishings,not always,Standard Class,40,Tensor Computer Mounted Lamp,20
TN-21040,Tanja Norvell,Phoenix,West,Home Office,61228.09999999994,13,Repeated,,-14053.421999999997,4709.853846153842,Technology,Accessories,not always,Standard Class,200,Wilson Electronics DB Pro Signal Booster,20
TP-21130,Theone Pippenger,Philadelphia,East,Consumer,89081.11999999997,18,Repeated,,22582.522000000004,4948.95111111111,Technology,Accessories,not always,Standard Class,180,Super Decoflex Portable Personal File,20
TP-21415,Tom Prescott,Seattle,West,Consumer,106580.09599999984,10,Repeated,,-21747.796000000024,10658.009599999985,Office Supplies,Binders,not always,Standard Class,100,Xerox 1984,20
TP-21565,Tracy Poddar,Aurora,West,Corporate,38732.79999999999,8,Repeated,,2784.574000000001,4841.5999999999985,Furniture,Chairs,always,Second Class,120,Xerox 1887,20
TR-21325,Toby Ritter,Belleville,East,Consumer,12936.839999999986,9,Repeated,4122.108000000004,4122.108000000004,1437.4266666666651,Office Supplies,Paper,not always,Standard Class,90,Xerox 200,20
TS-21085,Thais Sissman,Phoenix,West,Consumer,96.65999999999997,4,Repeated,,-66.31200000000003,24.164999999999992,Office Supplies,Binders,always,Standard Class,20,Zipper Ring Binder Pockets,20
TS-21160,Theresa Swint,Toledo,East,Corporate,43247.459999999934,11,Repeated,,5235.001999999997,3931.5872727272667,Office Supplies,Binders,not always,Standard Class,240,Xerox 2,20
TS-21205,Thomas Seio,Hackensack,East,Corporate,93995.62000000002,9,Repeated,,12540.113999999985,10443.957777777781,Office Supplies,Appliances,not always,Standard Class,180,Xerox 1955,20
TS-21340,Toby Swindell,Houston,Central,Consumer,15623.619999999992,8,Repeated,,-849.7299999999998,1952.952499999999,Office Supplies,Binders,not always,Standard Class,130,Xerox 225,20
TS-21370,Todd Sumrall,New York City,East,Corporate,225308.99999999985,11,Repeated,,47248.14800000005,20482.63636363635,Furniture,Chairs,not always,First Class,130,Wilson Electronics DB Pro Signal Booster,20
TS-21430,Tom Stivers,Los Angeles,West,Corporate,21945.119999999995,8,Repeated,,802.6499999999995,2743.1399999999994,Furniture,Furnishings,not always,Standard Class,70,Newell Chalk Holder,20
TS-21505,Tony Sayre,Columbia,South,Consumer,37542.36000000003,11,Repeated,,-646.975,3412.941818181821,Office Supplies,Storage,not always,Standard Class,230,Wilson Jones Easy Flow II Sheet Lifters,20
TS-21610,Troy Staebel,Phoenix,West,Consumer,47877.560000000005,13,Repeated,,-3619.050000000005,3682.8892307692313,Office Supplies,Binders,not always,First Class,120,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",20
TS-21655,Trudy Schmidt,Milwaukee,Central,Consumer,67361.88000000002,10,Repeated,,4418.326000000001,6736.188000000002,Office Supplies,Appliances,not always,Standard Class,180,Xerox 1906,20
TT-21070,Ted Trevino,Los Angeles,West,Consumer,94110.66000000009,12,Repeated,13825.186999999987,13825.186999999987,7842.555000000008,Furniture,Chairs,not always,Standard Class,180,Xerox 1920,20
TT-21220,Thomas Thornton,Houston,Central,Consumer,28097.480000000043,15,Repeated,,5390.9559999999965,1873.1653333333363,Office Supplies,Binders,not always,Standard Class,160,Ibico Covers for Plastic or Wire Binding Elements,30
TT-21265,Tim Taslimi,Los Angeles,West,Corporate,8790.0,6,Repeated,1878.323999999999,1878.323999999999,1465.0,Office Supplies,Appliances,not always,Standard Class,40,Kensington 6 Outlet Guardian Standard Surge Protector,20
TT-21460,Tonja Turnell,Aurora,Central,Home Office,107296.16000000016,14,Repeated,,22489.998000000018,7664.01142857144,Technology,Phones,not always,Standard Class,180,Xerox 1945,20
TW-21025,Tamara Willingham,Scottsdale,West,Home Office,102609.39999999979,13,Repeated,,13746.406999999994,7893.030769230753,Office Supplies,Paper,not always,Second Class,100,"Xerox Color Copier Paper, 11"" x 17"", Ream",20
TZ-21580,Tracy Zic,Louisville,West,Consumer,22472.76000000001,7,Repeated,3174.8340000000026,3174.8340000000026,3210.394285714287,Office Supplies,Art,not always,Standard Class,120,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,20
VB-21745,Victoria Brennan,Columbus,South,Corporate,40111.919999999984,12,Repeated,,7424.795999999986,3342.6599999999985,Office Supplies,Appliances,not always,Standard Class,120,Xerox 1987,20
VD-21670,Valerie Dominguez,Columbia,South,Consumer,107584.73999999987,11,Repeated,,26590.18500000002,9780.430909090897,Technology,Phones,not always,Standard Class,200,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,20
VF-21715,Vicky Freymann,Columbus,Central,Home Office,10223.000000000004,8,Repeated,,-337.9319999999992,1277.8750000000005,Office Supplies,Art,not always,Standard Class,160,Zebra Zazzle Fluorescent Highlighters,20
VG-21790,Vivek Gonzalez,San Diego,West,Consumer,13848.439999999991,10,Repeated,,2677.1679999999983,1384.8439999999991,Furniture,Bookcases,not always,Standard Class,100,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,20
VG-21805,Vivek Grady,Virginia Beach,South,Corporate,5232.08,9,Repeated,,-217.81999999999968,581.3422222222222,Office Supplies,Art,not always,Standard Class,70,Rogers Handheld Barrel Pencil Sharpener,20
VM-21685,Valerie Mitchum,Westfield,East,Home Office,46504.419999999984,13,Repeated,,9488.176999999992,3577.2630769230755,Technology,Phones,not always,Second Class,100,Xerox 214,20
VM-21835,Vivian Mathis,Newark,East,Consumer,7450.999999999992,9,Repeated,,2267.6259999999993,827.888888888888,Office Supplies,Binders,not always,Same Day,50,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",20
VP-21730,Victor Preis,Las Vegas,West,Home Office,19878.040000000008,6,Repeated,4107.776000000002,4107.776000000002,3313.006666666668,Office Supplies,Binders,not always,Standard Class,100,Tuf-Vin Binders,20
VP-21760,Victoria Pisteka,San Francisco,West,Corporate,59865.67999999993,11,Repeated,,-21557.586999999996,5442.334545454539,Technology,Accessories,not always,Standard Class,120,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",20
VS-21820,Vivek Sundaresam,Los Angeles,West,Consumer,20248.04000000001,7,Repeated,,-4536.564999999998,2892.5771428571447,Office Supplies,Binders,always,Standard Class,100,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
VT-21700,Valerie Takahito,Philadelphia,East,Home Office,33729.52,3,Repeated,,-4820.088000000001,11243.173333333332,Furniture,Furnishings,always,Standard Class,170,Tenex Antistatic Computer Chair Mats,20
VW-21775,Victoria Wilson,Medina,East,Corporate,110456.05999999992,18,Repeated,,-16840.05199999999,6136.447777777774,Technology,Accessories,not always,Standard Class,190,Xerox 1962,20
WB-21850,William Brown,Philadelphia,East,Consumer,104626.06000000001,19,Repeated,,13224.256000000018,5506.634736842106,Office Supplies,Binders,not always,Standard Class,280,Fellowes 8 Outlet Superior Workstation Surge Protector,40
XP-21865,Xylona Preis,San Diego,West,Consumer,36945.21999999998,19,Repeated,,10401.420999999988,1944.4852631578935,Office Supplies,Paper,not always,Standard Class,360,Xerox 22,20
YC-21895,Yoseph Carroll,San Francisco,West,Corporate,77922.09999999998,9,Repeated,17774.946999999996,17774.946999999996,8658.01111111111,Office Supplies,Paper,not always,Standard Class,70,Tennsco Single-Tier Lockers,20
YS-21880,Yana Sorensen,Burlington,South,Corporate,134408.88000000012,16,Repeated,,35565.84600000001,8400.555000000008,Office Supplies,Storage,not always,Standard Class,220,Letter Size Cart,40
ZC-21910,Zuschuss Carroll,Salem,West,Consumer,144626.67999999996,24,Repeated,,-23931.216000000073,6026.111666666665,Office Supplies,Binders,not always,Standard Class,510,i.Sound Portable Power - 8000 mAh,20
ZD-21925,Zuschuss Donatelli,San Francisco,West,Consumer,27431.279999999988,9,Repeated,4723.84,4723.84,3047.9199999999987,Technology,Phones,not always,Standard Class,60,Xerox 1921,20
